student_code,skill_name
STU000559,Azure
STU000559,Power BI
STU000560,Tableau
STU000560,Spark
STU000560,Node.js
STU000560,JavaScript
STU000560,Python
STU000561,Excel
STU000561,Problem Solving
STU000561,SQL
STU000561,Kubernetes
STU000562,Docker
STU000562,Tableau
STU000562,AWS
STU000562,React
STU000567,SQL
STU000567,Deep Learning
STU000567,Python
STU000567,System Design
STU000568,C++
STU000568,Power BI
STU000568,Docker
STU000568,AWS
STU000568,Deep Learning
STU000570,React
STU000570,Go
STU000570,C++
STU000570,Python
STU000570,Docker
STU000570,Power BI
STU000571,Go
STU000571,Node.js
STU000571,Azure
STU000574,Tableau
STU000574,Problem Solving
STU000574,AWS
STU000578,JavaScript
STU000578,Power BI
STU000578,C++
STU000578,AWS
STU000580,Python
STU000580,C++
STU000580,System Design
STU000580,Node.js
STU000582,React
STU000582,Spark
STU000582,JavaScript
STU000582,C++
STU000582,Azure
STU000584,Financial Modeling
STU000584,Spark
STU000584,Java
STU000584,Go
STU000584,Docker
STU000584,Power BI
STU000585,React
STU000585,Data Visualization
STU000585,SQL
STU000585,JavaScript
STU000585,Azure
STU000585,Excel
STU000586,AWS
STU000586,Machine Learning
STU000586,Java
STU000586,Go
STU000586,JavaScript
STU000586,Excel
STU000587,Spark
STU000587,Statistics
STU000587,Go
STU000589,SQL
STU000589,Go
STU000589,System Design
STU000589,Spark
STU000593,Kubernetes
STU000593,Java
STU000593,Statistics
STU000593,C++
STU000596,Azure
STU000596,React
STU000596,Machine Learning
STU000596,Docker
STU000596,Financial Modeling
STU000596,Kubernetes
STU000599,Excel
STU000599,Python
STU000599,Machine Learning
STU000600,Tableau
STU000600,AWS
STU000600,System Design
STU000602,Deep Learning
STU000602,Data Visualization
STU000602,Excel
STU000602,Node.js
STU000604,Tableau
STU000604,Communication
STU000604,Financial Modeling
STU000604,Machine Learning
STU000604,AWS
STU000604,Go
STU000605,Python
STU000605,Azure
STU000605,Go
STU000605,AWS
STU000605,React
STU000605,Communication
STU000606,Machine Learning
STU000606,React
STU000606,Data Visualization
STU000606,AWS
STU000606,Azure
STU000606,Excel
STU000607,Communication
STU000607,AWS
STU000607,Go
STU000607,Machine Learning
STU000610,Power BI
STU000610,Problem Solving
STU000610,Node.js
STU000611,C++
STU000611,Power BI
STU000611,AWS
STU000611,Kubernetes
STU000611,JavaScript
STU000612,Java
STU000612,C++
STU000612,Azure
STU000612,Spark
STU000612,AWS
STU000613,Docker
STU000613,Tableau
STU000613,JavaScript
STU000614,Data Visualization
STU000614,Docker
STU000614,Python
STU000615,Power BI
STU000615,Deep Learning
STU000615,Communication
STU000615,Statistics
STU000615,C++
STU000615,System Design
STU000616,NLP
STU000616,Problem Solving
STU000616,C++
STU000616,Kubernetes
STU000616,Communication
STU000618,Communication
STU000618,Statistics
STU000618,System Design
STU000618,React
STU000618,Excel
STU000621,Node.js
STU000621,Kubernetes
STU000621,React
STU000621,Deep Learning
STU000621,Java
STU000621,NLP
STU000624,Python
STU000624,React
STU000624,Communication
STU000624,C++
STU000624,Problem Solving
STU000624,Financial Modeling
STU000626,Statistics
STU000626,Azure
STU000626,Python
STU000626,Deep Learning
STU000628,React
STU000628,C++
STU000628,Spark
STU000628,Python
STU000628,Problem Solving
STU000628,Machine Learning
STU000629,System Design
STU000629,Go
STU000629,C++
STU000629,Java
STU000629,Node.js
STU000630,Power BI
STU000630,SQL
STU000630,JavaScript
STU000630,Go
STU000630,Machine Learning
STU000630,C++
STU000633,Tableau
STU000633,Problem Solving
STU000633,Excel
STU000633,Go
STU000633,Statistics
STU000633,Docker
STU000634,JavaScript
STU000634,Docker
STU000634,Kubernetes
STU000634,React
STU000634,Python
STU000635,Tableau
STU000635,Azure
STU000635,Machine Learning
STU000635,Statistics
STU000636,Go
STU000636,React
STU000636,C++
STU000636,Node.js
STU000636,AWS
STU000636,Python
STU000637,Python
STU000637,Deep Learning
STU000637,Financial Modeling
STU000638,JavaScript
STU000638,AWS
STU000638,C++
STU000638,Kubernetes
STU000638,System Design
STU000638,Docker
STU000640,JavaScript
STU000640,React
STU000640,Tableau
STU000640,NLP
STU000640,Machine Learning
STU000642,C++
STU000642,Python
STU000642,Docker
STU000643,Power BI
STU000643,Kubernetes
STU000643,Go
STU000643,Financial Modeling
STU000645,NLP
STU000645,Problem Solving
STU000645,Excel
STU000645,Communication
STU000645,System Design
STU000646,React
STU000646,Problem Solving
STU000646,Financial Modeling
STU000646,Power BI
STU000646,JavaScript
STU000646,C++
STU000648,Statistics
STU000648,AWS
STU000648,Power BI
STU000648,System Design
STU000648,React
STU000648,Docker
STU000649,NLP
STU000649,Problem Solving
STU000649,Financial Modeling
STU000649,System Design
STU000653,Azure
STU000653,JavaScript
STU000653,React
STU000658,Azure
STU000658,Machine Learning
STU000658,Spark
STU000658,Problem Solving
STU000659,Excel
STU000659,Deep Learning
STU000659,NLP
STU000659,Problem Solving
STU000659,System Design
STU000659,Python
STU000660,Go
STU000660,SQL
STU000660,Python
STU000660,Docker
STU000660,C++
STU000661,AWS
STU000661,Go
STU000661,Docker
STU000661,Node.js
STU000661,React
STU000662,NLP
STU000662,Azure
STU000662,Problem Solving
STU000662,Java
STU000662,Data Visualization
STU000664,Go
STU000664,Statistics
STU000664,Docker
STU000664,Financial Modeling
STU000665,NLP
STU000665,Data Visualization
STU000665,Financial Modeling
STU000665,Statistics
STU000665,Node.js
STU000666,Spark
STU000666,Azure
STU000666,NLP
STU000666,Docker
STU000667,Financial Modeling
STU000667,AWS
STU000667,JavaScript
STU000669,Tableau
STU000669,Problem Solving
STU000669,C++
STU000670,Excel
STU000670,React
STU000670,Tableau
STU000670,SQL
STU000670,Deep Learning
STU000670,Data Visualization
STU000672,Statistics
STU000672,JavaScript
STU000672,System Design
STU000672,React
STU000673,Communication
STU000673,React
STU000673,Power BI
STU000674,Communication
STU000674,Data Visualization
STU000674,React
STU000675,Data Visualization
STU000675,NLP
STU000675,Tableau
STU000675,Node.js
STU000676,Kubernetes
STU000676,Tableau
STU000676,Python
STU000676,Azure
STU000676,Java
STU000676,Docker
STU000677,JavaScript
STU000677,System Design
STU000677,Machine Learning
STU000677,Deep Learning
STU000678,Azure
STU000678,JavaScript
STU000678,Python
STU000678,Power BI
STU000678,Financial Modeling
STU000678,Go
STU000680,Statistics
STU000680,Go
STU000680,Deep Learning
STU000680,Kubernetes
STU000680,Python
STU000685,System Design
STU000685,Azure
STU000685,Java
STU000685,NLP
STU000685,Power BI
STU000686,Python
STU000686,Docker
STU000686,Statistics
STU000686,Go
STU000686,AWS
STU000692,Docker
STU000692,React
STU000692,Kubernetes
STU000692,Tableau
STU000693,SQL
STU000693,Data Visualization
STU000693,Docker
STU000693,Azure
STU000693,Node.js
STU000696,AWS
STU000696,Deep Learning
STU000696,Financial Modeling
STU000696,NLP
STU000696,React
STU000697,NLP
STU000697,Kubernetes
STU000697,Machine Learning
STU000697,Node.js
STU000697,Docker
STU000698,System Design
STU000698,Kubernetes
STU000698,Machine Learning
STU000698,AWS
STU000703,React
STU000703,Java
STU000703,C++
STU000703,JavaScript
STU000703,Financial Modeling
STU000703,Data Visualization
STU000705,React
STU000705,Python
STU000705,Kubernetes
STU000705,Java
STU000705,System Design
STU000705,C++
STU000706,Financial Modeling
STU000706,Go
STU000706,Azure
STU000709,Tableau
STU000709,System Design
STU000709,Communication
STU000711,System Design
STU000711,SQL
STU000711,AWS
STU000711,Communication
STU000713,Power BI
STU000713,C++
STU000713,Go
STU000714,Power BI
STU000714,Statistics
STU000714,Azure
STU000714,Communication
STU000718,Excel
STU000718,Azure
STU000718,System Design
STU000719,Java
STU000719,Power BI
STU000719,Kubernetes
STU000719,Node.js
STU000719,React
STU000722,Deep Learning
STU000722,Excel
STU000722,Go
STU000722,Data Visualization
STU000722,Azure
STU000722,Financial Modeling
STU000723,Communication
STU000723,Node.js
STU000723,Spark
STU000723,Statistics
STU000723,JavaScript
STU000723,Go
STU000726,Problem Solving
STU000726,C++
STU000726,Kubernetes
STU000726,Node.js
STU000726,SQL
STU000727,Python
STU000727,Deep Learning
STU000727,Java
STU000727,AWS
STU000727,Tableau
STU000728,Financial Modeling
STU000728,Machine Learning
STU000728,Python
STU000728,System Design
STU000728,Statistics
STU000732,React
STU000732,Kubernetes
STU000732,JavaScript
STU000732,Java
STU000732,Go
STU000732,Python
STU000733,C++
STU000733,AWS
STU000733,SQL
STU000733,JavaScript
STU000733,Node.js
STU000734,Statistics
STU000734,Power BI
STU000734,Problem Solving
STU000734,Tableau
STU000735,React
STU000735,NLP
STU000735,Machine Learning
STU000735,AWS
STU000736,Python
STU000736,Communication
STU000736,Kubernetes
STU000736,Java
STU000736,Node.js
STU000737,Data Visualization
STU000737,Python
STU000737,Problem Solving
STU000737,Machine Learning
STU000738,Node.js
STU000738,React
STU000738,SQL
STU000740,React
STU000740,Go
STU000740,Problem Solving
STU000740,Tableau
STU000741,Tableau
STU000741,Power BI
STU000741,SQL
STU000741,Python
STU000742,React
STU000742,Communication
STU000742,Machine Learning
STU000742,Power BI
STU000742,C++
STU000742,Deep Learning
STU000744,Power BI
STU000744,AWS
STU000744,Kubernetes
STU000744,Excel
STU000745,NLP
STU000745,Kubernetes
STU000745,Problem Solving
STU000745,Java
STU000746,C++
STU000746,Excel
STU000746,Kubernetes
STU000748,Statistics
STU000748,Spark
STU000748,Power BI
STU000748,Machine Learning
STU000749,JavaScript
STU000749,Deep Learning
STU000749,C++
STU000749,Data Visualization
STU000751,Go
STU000751,Python
STU000751,Java
STU000751,Azure
STU000751,Node.js
STU000752,Excel
STU000752,C++
STU000752,Financial Modeling
STU000752,Go
STU000753,Power BI
STU000753,NLP
STU000753,Excel
STU000753,Machine Learning
STU000754,Go
STU000754,Java
STU000754,Node.js
STU000755,Azure
STU000755,Python
STU000755,System Design
STU000758,Machine Learning
STU000758,Data Visualization
STU000758,Deep Learning
STU000760,Azure
STU000760,Kubernetes
STU000760,Deep Learning
STU000760,Statistics
STU000760,Machine Learning
STU000760,Communication
STU000762,NLP
STU000762,Data Visualization
STU000762,JavaScript
STU000766,Azure
STU000766,Statistics
STU000766,System Design
STU000766,Python
STU000766,C++
STU000766,Go
STU000767,Statistics
STU000767,AWS
STU000767,Excel
STU000767,Power BI
STU000767,Problem Solving
STU000769,Data Visualization
STU000769,Communication
STU000769,Problem Solving
STU000770,JavaScript
STU000770,C++
STU000770,Node.js
STU000770,Go
STU000770,System Design
STU000771,C++
STU000771,Communication
STU000771,Node.js
STU000772,C++
STU000772,SQL
STU000772,Azure
STU000772,Machine Learning
STU000772,React
STU000773,Spark
STU000773,Azure
STU000773,Deep Learning
STU000775,Python
STU000775,Excel
STU000775,Machine Learning
STU000775,Statistics
STU000775,Azure
STU000776,Spark
STU000776,Financial Modeling
STU000776,Python
STU000777,Spark
STU000777,NLP
STU000777,Docker
STU000777,Communication
STU000778,Power BI
STU000778,Problem Solving
STU000778,Machine Learning
STU000778,System Design
STU000778,Go
STU000778,Java
STU000780,Problem Solving
STU000780,Kubernetes
STU000780,Go
STU000781,SQL
STU000781,Go
STU000781,Python
STU000781,Tableau
STU000781,Azure
STU000781,JavaScript
STU000782,Kubernetes
STU000782,Azure
STU000782,Problem Solving
STU000782,Node.js
STU000783,SQL
STU000783,Power BI
STU000783,Java
STU000786,Tableau
STU000786,Kubernetes
STU000786,Docker
STU000786,Spark
STU000790,Docker
STU000790,JavaScript
STU000790,Excel
STU000790,Financial Modeling
STU000790,Tableau
STU000790,SQL
STU000797,Financial Modeling
STU000797,Excel
STU000797,React
STU000797,Tableau
STU000799,C++
STU000799,Data Visualization
STU000799,Machine Learning
STU000799,Node.js
STU000799,Kubernetes
STU000799,NLP
STU000803,Azure
STU000803,Financial Modeling
STU000803,NLP
STU000803,C++
STU000803,Data Visualization
STU000803,Power BI
STU000805,Deep Learning
STU000805,Node.js
STU000805,Kubernetes
STU000805,React
STU000805,Azure
STU000807,Docker
STU000807,Azure
STU000807,React
STU000807,Power BI
STU000808,Java
STU000808,Communication
STU000808,Financial Modeling
STU000808,Node.js
STU000808,SQL
STU000810,NLP
STU000810,Docker
STU000810,Communication
STU000811,Python
STU000811,Problem Solving
STU000811,Go
STU000811,Excel
STU000811,React
STU000813,Problem Solving
STU000813,System Design
STU000813,AWS
STU000813,SQL
STU000813,Statistics
STU000817,Spark
STU000817,AWS
STU000817,Excel
STU000817,Deep Learning
STU000817,Docker
STU000817,Machine Learning
STU000822,Go
STU000822,Financial Modeling
STU000822,Problem Solving
STU000822,Data Visualization
STU000825,Azure
STU000825,Deep Learning
STU000825,Problem Solving
STU000825,Machine Learning
STU000825,Spark
STU000825,JavaScript
STU000826,Spark
STU000826,Docker
STU000826,Financial Modeling
STU000827,React
STU000827,NLP
STU000827,System Design
STU000827,SQL
STU000827,Excel
STU000829,Excel
STU000829,Machine Learning
STU000829,Kubernetes
STU000829,React
STU000830,Deep Learning
STU000830,C++
STU000830,Financial Modeling
STU000832,Spark
STU000832,NLP
STU000832,C++
STU000834,Excel
STU000834,Machine Learning
STU000834,Python
STU000834,NLP
STU000834,JavaScript
STU000834,Azure
STU000836,Excel
STU000836,Tableau
STU000836,Statistics
STU000837,Power BI
STU000837,Java
STU000837,System Design
STU000837,JavaScript
STU000841,System Design
STU000841,Deep Learning
STU000841,Java
STU000841,JavaScript
STU000841,Node.js
STU000841,Python
STU000842,Excel
STU000842,Kubernetes
STU000842,JavaScript
STU000842,NLP
STU000842,Deep Learning
STU000842,Go
STU000845,C++
STU000845,Deep Learning
STU000845,Docker
STU000847,Docker
STU000847,Kubernetes
STU000847,SQL
STU000850,Statistics
STU000850,Excel
STU000850,C++
STU000851,Excel
STU000851,Docker
STU000851,Data Visualization
STU000851,SQL
STU000853,Kubernetes
STU000853,Excel
STU000853,Machine Learning
STU000853,SQL
STU000853,JavaScript
STU000854,Java
STU000854,Tableau
STU000854,Statistics
STU000855,NLP
STU000855,Data Visualization
STU000855,Deep Learning
STU000855,Java
STU000855,Python
STU000855,Statistics
STU000856,System Design
STU000856,Docker
STU000856,Power BI
STU000856,Data Visualization
STU000856,NLP
STU000857,Statistics
STU000857,Communication
STU000857,React
STU000857,JavaScript
STU000857,Node.js
STU000857,Deep Learning
STU000858,React
STU000858,Azure
STU000858,System Design
STU000858,Kubernetes
STU000858,Excel
STU000858,Spark
STU000859,Azure
STU000859,Machine Learning
STU000859,System Design
STU000859,AWS
STU000860,Machine Learning
STU000860,Kubernetes
STU000860,C++
STU000861,NLP
STU000861,Power BI
STU000861,C++
STU000861,Communication
STU000862,Communication
STU000862,React
STU000862,Power BI
STU000862,Statistics
STU000862,Financial Modeling
STU000863,Go
STU000863,Problem Solving
STU000863,SQL
STU000863,JavaScript
STU000863,Azure
STU000863,Deep Learning
STU000864,C++
STU000864,Java
STU000864,React
STU000864,Azure
STU000864,Python
STU000864,SQL
STU000866,Kubernetes
STU000866,SQL
STU000866,JavaScript
STU000866,Communication
STU000866,Power BI
STU000867,Kubernetes
STU000867,System Design
STU000867,SQL
STU000867,React
STU000867,Data Visualization
STU000868,Node.js
STU000868,Tableau
STU000868,React
STU000868,Problem Solving
STU000868,Python
STU000868,Machine Learning
STU000869,Tableau
STU000869,Machine Learning
STU000869,Statistics
STU000869,Deep Learning
STU000869,Data Visualization
STU000870,JavaScript
STU000870,Node.js
STU000870,Tableau
STU000872,Statistics
STU000872,Azure
STU000872,Go
STU000874,Go
STU000874,AWS
STU000874,Data Visualization
STU000874,System Design
STU000874,Azure
STU000874,Docker
STU000875,Machine Learning
STU000875,Python
STU000875,Data Visualization
STU000875,Go
STU000875,Java
STU000875,System Design
STU000876,Tableau
STU000876,Communication
STU000876,Excel
STU000876,Docker
STU000876,Machine Learning
STU000876,AWS
STU000877,Node.js
STU000877,Go
STU000877,Financial Modeling
STU000877,Excel
STU000877,Communication
STU000877,Tableau
STU000878,Java
STU000878,JavaScript
STU000878,C++
STU000878,System Design
STU000878,Docker
STU000878,Machine Learning
STU000879,System Design
STU000879,SQL
STU000879,Java
STU000879,C++
STU000879,Deep Learning
STU000879,Azure
STU000881,Node.js
STU000881,Python
STU000881,Kubernetes
STU000882,Communication
STU000882,Python
STU000882,Kubernetes
STU000882,JavaScript
STU000882,React
STU000882,Java
STU000883,NLP
STU000883,AWS
STU000883,Excel
STU000883,Spark
STU000883,Statistics
STU000884,Communication
STU000884,Power BI
STU000884,Statistics
STU000884,React
STU000884,C++
STU000884,System Design
STU000885,React
STU000885,NLP
STU000885,JavaScript
STU000885,Financial Modeling
STU000885,Problem Solving
STU000886,Deep Learning
STU000886,Kubernetes
STU000886,AWS
STU000886,Tableau
STU000886,SQL
STU000886,Go
STU000887,Data Visualization
STU000887,JavaScript
STU000887,C++
STU000887,Go
STU000890,System Design
STU000890,SQL
STU000890,Deep Learning
STU000891,SQL
STU000891,Azure
STU000891,NLP
STU000891,Excel
STU000894,Docker
STU000894,C++
STU000894,Go
STU000897,Azure
STU000897,JavaScript
STU000897,NLP
STU000898,Docker
STU000898,Azure
STU000898,Power BI
STU000900,NLP
STU000900,System Design
STU000900,Kubernetes
STU000902,JavaScript
STU000902,Financial Modeling
STU000902,Python
STU000904,Statistics
STU000904,Spark
STU000904,Node.js
STU000905,SQL
STU000905,Deep Learning
STU000905,React
STU000905,Statistics
STU000908,Excel
STU000908,System Design
STU000908,Go
STU000908,SQL
STU000910,Python
STU000910,Spark
STU000910,Excel
STU000911,SQL
STU000911,NLP
